sl.no.,isbn,title,series_title,series_release_number,authors,publisher,language,num_pages,format,genres,publication_date,rating_score,num_ratings,num_reviews,current_readers,want_to_read,price,url,ISBN10
295,9780679447078,Virginia Woolf,,,Hermione Lee,Knopf,English,893,Hardcover,"['Biography', 'Nonfiction', 'Biography Memoir', 'History', 'Feminism', 'Literature', 'Womens']","October 15, 1996",4.0,4894.0,182.0,194.0,6705.0,,https://www.goodreads.com/book/show/302001.Virginia_Woolf,0679447075
296,9781932234053,"Sayonara, Gangsters",,,Genichiro Takahashi,Vertical,English,311,Hardcover,"['Fiction', 'Japanese Literature', 'Japan', 'Contemporary', 'Asian Literature', 'Magical Realism', 'Literature']","January 1, 1982",3.77,945.0,161.0,28.0,3107.0,,https://www.goodreads.com/book/show/319268.Sayonara_Gangsters,1932234055
297,9780394523781,King Hereafter,,,Dorothy Dunnett,Michael Joseph,English,721,Hardcover,"['Historical Fiction', 'Fiction', 'Historical', 'Scotland', 'Medieval', '11th Century', 'Literature']","May 12, 1982",4.26,2178.0,259.0,158.0,3756.0,14.99,https://www.goodreads.com/book/show/2481379.King_Hereafter,0394523784
298,9780751510195,Six Feet Under ,Inspector Thanet,2,Dorothy Simpson,Warner Futura,English,192,Paperback,"['Mystery', 'Fiction', 'Crime', 'British Literature', 'Detective', 'Cozy Mystery', 'International']","January 1, 1982",3.83,1722.0,88.0,265.0,319.0,1.99,https://www.goodreads.com/book/show/193710.Six_Feet_Under,075151019X
299,9780590424103,Cam Jansen and the Mystery of the Babe Ruth Baseball ,Cam Jansen Mysteries,6,David A. Adler,"Scholastic Canada, Limited",English,64,Paperback,"['Mystery', 'Childrens', 'Fiction', 'Chapter Books', 'Sports', 'Juvenile', 'Baseball']","January 1, 1982",3.94,1141.0,49.0,42.0,611.0,5.99,https://www.goodreads.com/book/show/2121189.Cam_Jansen_and_the_Mystery_of_the_Babe_Ruth_Baseball,0590424106
300,9780060855925,The Color of Magic ,"Discworld, Rincewind","1,1",Terry Pratchett,Harper,English,228,Paperback,"['Fantasy', 'Fiction', 'Humor', 'Comedy', 'Science Fiction Fantasy', 'Science Fiction', 'Magic']","December 1, 1983",4.0,383962.0,13825.0,18000.0,246000.0,0.0,https://www.goodreads.com/book/show/34497.The_Color_of_Magic,0060855924
301,9781416524342,Pet Sematary,,,Stephen King,Pocket,English,576,Mass Market Paperback,"['Horror', 'Fiction', 'Thriller', 'Fantasy', 'Audiobook', 'Paranormal', 'Adult']","November 14, 1983",4.06,582633.0,23618.0,13200.0,265000.0,13.99,https://www.goodreads.com/book/show/10583.Pet_Sematary,1416524347
302,9782253147695,Christine,,,Stephen King,LGF,French,411,Paperback,"['Horror', 'Fiction', 'Thriller', 'Fantasy', 'Supernatural', 'Paranormal', 'Mystery']","April 29, 1983",3.84,240075,5218,,114000.0,10.99,https://www.goodreads.com/book/show/10629.Christine,2253147699
303,9780590032490,The Witches,,,Roald Dahl,Scholastic Inc.,English,208,Paperback,"['Fantasy', 'Childrens', 'Fiction', 'Classics', 'Middle Grade', 'Young Adult', 'Witches']","September 28, 1981",4.17,392756.0,10292.0,4183.0,161000.0,8.99,https://www.goodreads.com/book/show/6327.The_Witches,0590032496
304,9780689853234,Alanna: The First Adventure ,Song of the Lioness,1,Tamora Pierce,Atheneum Books for Young Readers,English,240,Hardcover,"['Fantasy', 'Young Adult', 'Fiction', 'Magic', 'Adventure', 'Middle Grade', 'Young Adult Fantasy']","September 1, 1983",4.27,129880.0,6054.0,1400.0,75400.0,9.99,https://www.goodreads.com/book/show/1164671.Alanna,0689853238
305,9780345350497,The Mists of Avalon ,Avalon,1,Marion Zimmer Bradley,Ballantine Books,English,884,Paperback,"['Fantasy', 'Fiction', 'Historical Fiction', 'Arthurian', 'Mythology', 'Classics', 'Historical']","December 1, 1982",4.13,205867.0,7530.0,6595.0,149000.0,13.99,https://www.goodreads.com/book/show/402045.The_Mists_of_Avalon,0345350499
306,9780156031196,Winter's Tale,,,Mark Helprin,Mariner Books,English,769,Paperback,"['Fiction', 'Fantasy', 'Historical Fiction', 'Magical Realism', 'Romance', 'Historical', 'New York']","September 20, 1983",3.51,28486.0,4395.0,3635.0,49100.0,15.99,https://www.goodreads.com/book/show/12967.Winter_s_Tale,0156031191
307,9780618083602,Gorillas in the Mist,,,Dian Fossey,Mariner Books,English,326,Paperback,"['Nonfiction', 'Science', 'Animals', 'Africa', 'Biography', 'Nature', 'Memoir']","August 25, 1983",4.15,20694.0,331.0,216.0,13300.0,,https://www.goodreads.com/book/show/232577.Gorillas_in_the_Mist,061808360X
308,9780152047382,So You Want to Be a Wizard ,Young Wizards,1,Diane Duane,HMH Books for Young Readers,English,323,Hardcover,"['Fantasy', 'Young Adult', 'Fiction', 'Magic', 'Urban Fantasy', 'Middle Grade', 'Childrens']","January 1, 1983",3.84,27275.0,1307.0,647.0,21000.0,8.99,https://www.goodreads.com/book/show/116563.So_You_Want_to_Be_a_Wizard,0152047387
309,9780553299496,The Robots of Dawn ,Robot,3,Isaac Asimov,Spectra,English,438,Mass Market Paperback,"['Science Fiction', 'Fiction', 'Mystery', 'Science Fiction Fantasy', 'Robots', 'Classics', 'Detective']","January 1, 1983",4.19,49098.0,1902.0,1321.0,16700.0,8.99,https://www.goodreads.com/book/show/41810.The_Robots_of_Dawn,0553299492
310,9780449205877,Poland,,,James A. Michener,Fawcett Crest,English,616,Mass Market Paperback,"['Historical Fiction', 'Fiction', 'Poland', 'Historical', 'Novels', 'American', 'Travel']","January 1, 1983",4.04,10882.0,731.0,2419.0,8271.0,13.99,https://www.goodreads.com/book/show/769896.Poland,0449205878
311,9780451822192,Cycle of the Werewolf,,,Stephen King,Signet Books,English,128,Paperback,"['Horror', 'Fiction', 'Fantasy', 'Werewolves', 'Thriller', 'Supernatural', 'Paranormal']","November 1, 1983",3.66,56831.0,3216.0,781.0,40000.0,13.99,https://www.goodreads.com/book/show/550844.Cycle_of_the_Werewolf,0451822196
312,9780345338587,On a Pale Horse ,Incarnations of Immortality,1,Piers Anthony,Del Rey,English,325,Paperback,"['Fantasy', 'Fiction', 'Science Fiction', 'Urban Fantasy', 'Science Fiction Fantasy', 'Magic', 'Paranormal']","October 1, 1983",4.13,39652.0,1825.0,1476.0,16400.0,3.99,https://www.goodreads.com/book/show/76658.On_a_Pale_Horse,0345338588
313,,Dear Mr. Henshaw,,,Beverly Cleary,Yearling,English,134,Paperback,"['Fiction', 'Childrens', 'Middle Grade', 'Realistic Fiction', 'Young Adult', 'Classics', 'Juvenile']","August 22, 1983",3.78,40568.0,1960.0,514.0,11000.0,9.99,https://www.goodreads.com/book/show/1470272.Dear_Mr_Henshaw,
314,9781585861972,Tea with the Black Dragon ,Black Dragon,1,R.A. MacAvoy,E-Rights/E-Reads Ltd,English,140,Paperback,"['Fantasy', 'Mystery', 'Fiction', 'Dragons', 'Urban Fantasy', 'Romance', 'Science Fiction Fantasy']","January 1, 1983",3.96,5092.0,406.0,255.0,3872.0,8.99,https://www.goodreads.com/book/show/435415.Tea_with_the_Black_Dragon,1585861979
315,9780749301385,"The Secret Diary of Adrian Mole, Aged 13 3/4 ",Adrian Mole,1,Sue Townsend,Mandarin,English,187,Paperback,"['Fiction', 'Young Adult', 'Humor', 'Comedy', 'Childrens', 'British Literature', 'Contemporary']","January 1, 1982",3.88,48696.0,2136.0,963.0,18200.0,0.0,https://www.goodreads.com/book/show/1605077.The_Secret_Diary_of_Adrian_Mole_Aged_13_3_4,0749301384
316,9780345419576,Moreta: Dragonlady of Pern ,Pern,7,Anne McCaffrey,Del Rey,English,286,Paperback,"['Fantasy', 'Science Fiction', 'Dragons', 'Fiction', 'Science Fiction Fantasy', 'Young Adult', 'Adult']","October 12, 1984",4.02,28525.0,550.0,618.0,5068.0,7.99,https://www.goodreads.com/book/show/61958.Moreta,034541957X
317,9781416928140,The Celery Stalks at Midnight ,Bunnicula,3,James Howe,Atheneum Books for Young Readers,English,144,Paperback,"['Childrens', 'Fiction', 'Fantasy', 'Humor', 'Mystery', 'Animals', 'Middle Grade']","January 1, 1983",3.93,12755.0,361.0,89.0,2297.0,7.99,https://www.goodreads.com/book/show/183436.The_Celery_Stalks_at_Midnight,1416928146
318,,Shame,,,Salman Rushdie,Vintage,English,287,Paperback,"['Fiction', 'India', 'Magical Realism', 'Literature', 'Historical Fiction', 'Novels', 'Pakistan']","September 8, 1983",3.86,12273.0,717.0,561.0,14200.0,9.99,https://www.goodreads.com/book/show/4831.Shame,
319,,The Sign of the Beaver,,,Elizabeth George Speare,Houghton Mifflin Harcourt,English,148,Kindle Edition,"['Historical Fiction', 'Fiction', 'Childrens', 'Young Adult', 'Middle Grade', 'Classics', 'School']","April 27, 1983",3.86,36553.0,2190.0,996.0,10800.0,8.99,https://www.goodreads.com/book/show/40095501-the-sign-of-the-beaver,
320,9780553274189,Startide Rising ,The Uplift Saga,2,David Brin,Bantam Spectra,English,458,Mass Market Paperback,"['Science Fiction', 'Fiction', 'Space Opera', 'Hugo Awards', 'Science Fiction Fantasy', 'Fantasy', 'Aliens']","September 1, 1983",4.04,32030.0,834.0,351.0,9918.0,8.99,https://www.goodreads.com/book/show/234501.Startide_Rising,055327418X
321,9780345375216,"The Book of Lost Tales, Part One ",The History of Middle-Earth,1,J.R.R. Tolkien,Del Rey/Ballantine Books,English,367,Mass Market Paperback,"['Fantasy', 'Fiction', 'Classics', 'High Fantasy', 'Science Fiction Fantasy', 'Short Stories', 'Epic Fantasy']","October 28, 1983",3.86,15148.0,480.0,1964.0,24700.0,11.99,https://www.goodreads.com/book/show/7347.The_Book_of_Lost_Tales_Part_One,0345375211
322,9780802118066,The Piano Teacher,,,Elfriede Jelinek,Grove Press,English,288,Hardcover,"['Fiction', 'Nobel Prize', 'Classics', 'German Literature', 'Contemporary', 'Literature', 'Novels']","January 1, 1983",3.57,12642.0,1404.0,1086.0,26100.0,13.24,https://www.goodreads.com/book/show/219879.The_Piano_Teacher,0802118062
323,9780451410894,The Anodyne Necklace ,Richard Jury,3,Martha Grimes,Onyx,English,310,Mass Market Paperback,"['Mystery', 'Fiction', 'Crime', 'British Literature', 'Mystery Thriller', 'Detective', 'Cozy Mystery']","June 1, 1983",4.03,8545.0,302.0,515.0,1276.0,11.99,https://www.goodreads.com/book/show/25175.The_Anodyne_Necklace,0451410890
324,9780441004010,The Anubis Gates,,,Tim Powers,Ace Books,English,387,Paperback,"['Fantasy', 'Science Fiction', 'Steampunk', 'Fiction', 'Time Travel', 'Historical Fiction', 'Historical']","December 1, 1983",3.9,16631.0,1515.0,594.0,19000.0,11.99,https://www.goodreads.com/book/show/142296.The_Anubis_Gates,0441004016
325,9780743263061,Ironweed,,,William  Kennedy,Simon & Schuster Ltd,English,208,Paperback,"['Fiction', 'Historical Fiction', 'Classics', 'Literature', 'Novels', 'American', 'Literary Fiction']","January 1, 1983",3.87,16760.0,859.0,368.0,15000.0,10.99,https://www.goodreads.com/book/show/267243.Ironweed,0743263065
326,9780425181102,Phantoms,,,Dean Koontz,Berkley,English,448,Mass Market Paperback,"['Horror', 'Fiction', 'Thriller', 'Suspense', 'Mystery', 'Science Fiction', 'Paranormal']","January 1, 1983",3.96,73297.0,1923.0,2.0,162.0,0.0,https://www.goodreads.com/book/show/32435.Phantoms,0425181103
327,9780804114882,The Riddle of the Third Mile ,Inspector Morse,6,Colin Dexter,Ivy Books,English,272,Mass Market Paperback,"['Mystery', 'Crime', 'Fiction', 'Detective', 'British Literature', 'Mystery Thriller', 'Audiobook']","September 14, 1983",3.85,3869.0,258.0,266.0,1237.0,7.59,https://www.goodreads.com/book/show/191881.The_Riddle_of_the_Third_Mile,0804114889
328,,Life & Times of Michael K,,,J.M. Coetzee,Vintage,English,192,Paperback,"['Fiction', 'South Africa', 'Literature', 'Novels', 'Nobel Prize', 'Literary Fiction', 'African Literature']","January 1, 1983",3.86,19046.0,1278.0,437.0,15100.0,4.99,https://www.goodreads.com/book/show/6193.Life_Times_of_Michael_K,
329,9780822208211,"'night, Mother",,,Marsha Norman,"Dramatists Play Service, Inc.",English,66,Paperback,"['Plays', 'Drama', 'Theatre', 'Fiction', 'Classics', 'Mental Health', '20th Century']","January 1, 1983",3.9,12429.0,338.0,29.0,3881.0,,https://www.goodreads.com/book/show/50544._night_Mother,0822208210
330,,The Dragon Waiting,,,John M. Ford,Gollancz,English,368,Paperback,"['Fantasy', 'Historical Fiction', 'Fiction', 'Alternate History', 'Historical', 'Historical Fantasy', 'Vampires']","January 1, 1983",3.78,1983.0,301.0,230.0,5664.0,12.99,https://www.goodreads.com/book/show/268437.The_Dragon_Waiting,
331,9780671042783,The Little Drummer Girl,,,John le Carré,Pocket,English,659,Mass Market Paperback,"['Fiction', 'Thriller', 'Espionage', 'Mystery', 'Mystery Thriller', 'Suspense', 'Spy Thriller']","January 1, 1983",3.99,14745.0,835.0,1605.0,13800.0,11.99,https://www.goodreads.com/book/show/19003.The_Little_Drummer_Girl,0671042785
332,9780345302748,Speaker of Mandarin ,Inspector Wexford,12,Ruth Rendell,Ballantine Books,English,213,Mass Market Paperback,"['Mystery', 'Crime', 'Fiction', 'Detective', 'British Literature', 'China', 'Mystery Thriller']","January 1, 1983",3.78,2837.0,166.0,89.0,843.0,7.99,https://www.goodreads.com/book/show/301139.Speaker_of_Mandarin,0345302745
333,9780345335456,Magician's Gambit ,The Belgariad,3,David Eddings,Del Rey,English,305,Mass Market Paperback,"['Fantasy', 'Fiction', 'Epic Fantasy', 'High Fantasy', 'Young Adult', 'Science Fiction Fantasy', 'Adventure']","June 1, 1983",4.15,91641.0,1134.0,767.0,11700.0,5.99,https://www.goodreads.com/book/show/44688.Magician_s_Gambit,0345335457
334,9780349109701,Ancient Evenings,,,Norman Mailer,Abacus,English,709,Paperback,"['Fiction', 'Historical Fiction', 'Historical', 'Fantasy', 'Egypt', 'Literature', 'Novels']","March 1, 1983",3.44,1931.0,197.0,188.0,2451.0,9.99,https://www.goodreads.com/book/show/131797.Ancient_Evenings,0349109702
335,9780152632243,Possum Magic,,,Mem Fox,Clarion Books,English,32,Paperback,"['Picture Books', 'Childrens', 'Australia', 'Animals', 'Fiction', 'Fantasy', 'Classics']","January 1, 1983",4.18,8959.0,346.0,42.0,1927.0,,https://www.goodreads.com/book/show/977817.Possum_Magic,0152632247
336,9780517287774,Dragonseye ,Pern,13,Anne McCaffrey,Random House Value Publishing,English,353,Mass Market Paperback,"['Fantasy', 'Science Fiction', 'Dragons', 'Fiction', 'Science Fiction Fantasy', 'Adult', 'Young Adult']","August 1, 1996",4.04,14128.0,277.0,370.0,4466.0,8.99,https://www.goodreads.com/book/show/177927.Dragonseye,0517287773
337,9780446405157,The Devil's Novice ,Chronicles of Brother Cadfael,8,Ellis Peters,Mysterious Press,English,290,Paperback,"['Mystery', 'Historical Fiction', 'Fiction', 'Historical', 'Crime', 'Medieval', 'Historical Mystery']","August 1, 1983",4.14,6935.0,370.0,712.0,1922.0,12.99,https://www.goodreads.com/book/show/847871.The_Devil_s_Novice,0446405159
338,9781400030606,The Queen's Gambit,,,Walter Tevis,Vintage,English,258,Paperback,"['Fiction', 'Historical Fiction', 'Audiobook', 'Contemporary', 'Chess', 'Historical', 'Literary Fiction']","February 5, 1983",4.19,114600.0,13480.0,7997.0,117000.0,0.0,https://www.goodreads.com/book/show/62022.The_Queen_s_Gambit,1400030609
339,9780689830907,The Secret Staircase ,Brambly Hedge,5,Jill Barklem,Atheneum,English,32,Hardcover,"['Picture Books', 'Childrens', 'Fiction', 'Animals', 'Fantasy', 'Christmas', 'Short Stories']","October 14, 1983",4.41,777.0,83.0,4.0,530.0,,https://www.goodreads.com/book/show/421584.The_Secret_Staircase,0689830904
340,9780679749028,The Anatomy Lesson,,,Philip Roth,Vintage,English,304,Paperback,"['Fiction', 'Novels', 'Literature', 'American', 'Literary Fiction', 'Jewish', 'Classics']","November 1, 1983",3.65,3466.0,257.0,79.0,2055.0,11.99,https://www.goodreads.com/book/show/56096.The_Anatomy_Lesson,0679749020
341,9780805042023,Outrageous Acts and Everyday Rebellions,,,Gloria Steinem,Holt Paperbacks,English,432,Paperback,"['Feminism', 'Nonfiction', 'Essays', 'Memoir', 'Politics', 'Womens', 'Biography']","January 1, 1983",4.18,4803.0,324.0,532.0,12500.0,0.0,https://www.goodreads.com/book/show/99177.Outrageous_Acts_and_Everyday_Rebellions,0805042024
342,9780292724457,How to Suppress Women's Writing,,,Joanna Russ,University of Texas Press,English,160,Paperback,"['Feminism', 'Nonfiction', 'Writing', 'Essays', 'Womens', 'Gender', 'Books About Books']","September 1, 1983",4.28,2499.0,419.0,227.0,11600.0,2.99,https://www.goodreads.com/book/show/1047343.How_to_Suppress_Women_s_Writing,0292724454
343,9780393302004,Hen's Teeth and Horse's Toes,,,Stephen Jay Gould,"W. W. Norton & Company, Incorporated",English,413,Paperback,"['Science', 'Nonfiction', 'Evolution', 'Biology', 'Natural History', 'Essays', 'Nature']","January 1, 1983",4.11,2156.0,70.0,80.0,1865.0,9.99,https://www.goodreads.com/book/show/1701445.Hen_s_Teeth_and_Horse_s_Toes,0393302008
344,9780307745316,The Woman in Black,,,Susan         Hill,Vintage,English,164,Paperback,"['Horror', 'Fiction', 'Gothic', 'Classics', 'Mystery', 'Historical Fiction', 'Ghosts']","October 10, 1983",3.75,68541.0,7827.0,1930.0,77500.0,11.99,https://www.goodreads.com/book/show/9825955-the-woman-in-black,0307745317
345,9780879978570,Thendara House ,Darkover,13,Marion Zimmer Bradley,DAW Books,English,414,Mass Market Paperback,"['Fantasy', 'Science Fiction', 'Fiction', 'Science Fiction Fantasy', 'Romance', 'Feminism', 'Speculative Fiction']","January 1, 1983",3.98,2909.0,88.0,9.0,1024.0,,https://www.goodreads.com/book/show/947965.Thendara_House,0879978570
346,9780671496661,The Citadel of the Autarch ,The Book of the New Sun,4,Gene Wolfe,Timescape Books,English,330,Paperback,"['Fantasy', 'Science Fiction', 'Fiction', 'Science Fiction Fantasy', 'Novels', 'Audiobook', 'Classics']","January 1, 1983",4.23,9012.0,447.0,122.0,4864.0,5.99,https://www.goodreads.com/book/show/299758.The_Citadel_of_the_Autarch,0671496662
347,9783608932645,Jhereg ,Vlad Taltos,1,Steven Brust,Klett-Cotta,German,307,Broschiert,"['Fantasy', 'Fiction', 'High Fantasy', 'Dragons', 'Science Fiction Fantasy', 'Science Fiction', 'Epic Fantasy']","April 1, 1983",4.13,14931.0,662.0,96.0,11200.0,3.99,https://www.goodreads.com/book/show/133454.Jhereg,360893264X
348,9780374519049,Cassandra,,,Christa Wolf,"Farrar, Straus and Giroux",English,305,Paperback,"['Mythology', 'Fiction', 'Historical Fiction', 'Classics', 'Greek Mythology', 'German Literature', 'Retellings']","January 1, 1983",3.87,5617.0,599.0,315.0,15400.0,9.99,https://www.goodreads.com/book/show/153482.Cassandra,0374519048
349,9780345464590,Garfield Eats His Heart Out ,Garfield,6,Jim Davis,Ballantine Books,English,96,Paperback,"['Comics', 'Humor', 'Graphic Novels', 'Fiction', 'Comic Strips', 'Cats', 'Graphic Novels Comics']","February 1, 1983",4.17,1246.0,45.0,51.0,299.0,11.99,https://www.goodreads.com/book/show/279113.Garfield_Eats_His_Heart_Out,0345464591
350,9780345320117,Garfield Sits around the House ,Garfield,7,Jim Davis,Ballantine Books,English,128,Paperback,"['Comics', 'Humor', 'Comic Strips', 'Fiction', 'Graphic Novels', 'Graphic Novels Comics', 'Cats']","March 1, 1983",4.14,1174.0,29.0,73.0,290.0,12.99,https://www.goodreads.com/book/show/1836928.Garfield_Sits_around_the_House,0345320115
351,9780449212851,Rutland Place ,Charlotte & Thomas Pitt,5,Anne Perry,Fawcett Books,English,217,Mass Market Paperback,"['Mystery', 'Historical Fiction', 'Historical Mystery', 'Fiction', 'Historical', 'Victorian', 'Crime']","January 1, 1983",3.9,5754.0,286.0,801.0,1389.0,0.0,https://www.goodreads.com/book/show/1132348.Rutland_Place,0449212858
352,9780553250336,Double Love ,Sweet Valley High,1,Francine Pascal,Bantam Books,English,182,Mass Market Paperback,"['Young Adult', 'Childrens', 'Fiction', 'Chick Lit', 'Romance', 'Middle Grade', 'High School']","January 1, 1983",3.55,9324.0,766.0,251.0,2729.0,2.99,https://www.goodreads.com/book/show/529252.Double_Love,0553250337
